index,SubmissionDate,start_time,end_time,today_date,deviceid,phonenumber,email,username,report_full_date,location-region,location-district,location-facility,name-facility_if_not_listed,tally-report_month,tally-total_patients,tally-total_visits,tally-total_vials,comments,meta-instanceID,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Status,ReviewState,DeviceID,Edits,FormVersion,region_name,tangis_region_id,district_council_name,tangis_district_council_id,facility_name,tangis_facility_id
156,2025-03-12T08:02:02.747Z,2025-03-12T11:01:17.475+03:00,2025-03-12T11:01:59.906+03:00,2025-03-12,collect:LE7QFTwDlMxuRCJM,,,audrey,2025-01-01,Mtwara|d7065a46-0e02-44bb-8dce-0ef3e7a9105c,Mtwara Municipal Council|5de7db1c-d1a7-416e-a1ee-1de2052b3d0c,Likombe Health Center|d2e19b72-549c-4d3a-a479-01b8c70ebe68,,Jan (1/2025),14,0,63,,uuid:b7f52431-0fd5-4b7a-b7d1-d22b9f521448,uuid:b7f52431-0fd5-4b7a-b7d1-d22b9f521448,47,Human Health Workers,0,0,,,collect:BYshPEwWPEtOtgmt,0,2025-03-03-malamute,Mtwara,d7065a46-0e02-44bb-8dce-0ef3e7a9105c,Mtwara Municipal Council,5de7db1c-d1a7-416e-a1ee-1de2052b3d0c,Whippet Health Center,d2e19b72-549c-4d3a-a479-01b8c70ebe68
157,2025-03-12T07:24:47.259Z,2025-03-12T10:22:31.452+03:00,2025-03-12T10:23:47.468+03:00,2025-03-12,collect:7yeCmftS96giG67d,,,audrey,2025-02-01,Lindi|322f9ce5-a582-469e-b188-4cc5b37837e0,Kilwa District Council|f3fc5c7d-253f-4a8f-b061-3e94eaf12fa2,Tingi Health Center|dea1f052-8fe2-4c14-ad70-237ec73e78b9,,Feb (2/2025),43,24,236,,uuid:c0b7ce0d-f7bb-4851-b409-fd4692871fd3,uuid:c0b7ce0d-f7bb-4851-b409-fd4692871fd3,47,Human Health Workers,0,0,,,collect:JQmFzRST9QuZIiXD,0,2025-03-03-malamute,Lindi,322f9ce5-a582-469e-b188-4cc5b37837e0,Kilwa District Council,f3fc5c7d-253f-4a8f-b061-3e94eaf12fa2,Bichon Frise Health Center,dea1f052-8fe2-4c14-ad70-237ec73e78b9
158,2025-03-12T07:21:14.592Z,2025-03-12T10:07:56.273+03:00,2025-03-12T10:20:43.134+03:00,2025-03-12,collect:j8PLhw6gRb3e18cZ,,,audrey,2025-01-01,Lindi|322f9ce5-a582-469e-b188-4cc5b37837e0,Kilwa District Council|f3fc5c7d-253f-4a8f-b061-3e94eaf12fa2,Tingi Health Center|dea1f052-8fe2-4c14-ad70-237ec73e78b9,,Jan (1/2025),18,57,34,,uuid:9f4a8a5e-2055-4978-89c1-4472c3747150,uuid:9f4a8a5e-2055-4978-89c1-4472c3747150,47,Human Health Workers,0,0,,,collect:DIkF4IAP8vgSTzbY,0,2025-03-03-malamute,Lindi,322f9ce5-a582-469e-b188-4cc5b37837e0,Kilwa District Council,f3fc5c7d-253f-4a8f-b061-3e94eaf12fa2,Mastiff Health Center,dea1f052-8fe2-4c14-ad70-237ec73e78b9
159,2025-03-11T15:05:14.678Z,2025-03-11T18:03:05.288+03:00,2025-03-11T18:04:56.536+03:00,2025-03-11,collect:LGuvCs8q01vGX3VF,,,audrey,2025-02-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Serengeti District Council|9e1f7fbd-2e44-412c-93e2-55dde6ae8374,Nyerere DDH|c943ca7f-a462-460a-8b0a-91bdf56073f0,,Feb (2/2025),4,39,72,,uuid:8ecb97ef-7130-4c68-8055-4e39ba01c534,uuid:8ecb97ef-7130-4c68-8055-4e39ba01c534,47,Human Health Workers,0,0,,,collect:SJHUESMWK6kM25EM,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Serengeti District Council,9e1f7fbd-2e44-412c-93e2-55dde6ae8374,Boxer Health Center,c943ca7f-a462-460a-8b0a-91bdf56073f0
160,2025-03-11T10:40:43.486Z,2025-03-11T13:39:28.189+03:00,2025-03-11T13:40:42.879+03:00,2025-03-11,collect:pTUXltHpIacufgAw,,,audrey,2025-02-01,Mtwara|d7065a46-0e02-44bb-8dce-0ef3e7a9105c,Mtwara District Council|d3fa5ece-e5b7-4685-a92e-31ba2c8d9033,Nanguruwe Health Center|231a584d-2e17-472a-bb80-fae2c99f44f4,,Feb (2/2025),49,73,170,,uuid:39fc0066-474a-4204-b21d-f35b3bc6841a,uuid:39fc0066-474a-4204-b21d-f35b3bc6841a,47,Human Health Workers,0,0,,,collect:LIzkTHDaW1ruK4HE,0,2025-03-03-malamute,Mtwara,d7065a46-0e02-44bb-8dce-0ef3e7a9105c,Mtwara District Council,d3fa5ece-e5b7-4685-a92e-31ba2c8d9033,Schnauzer Health Center,231a584d-2e17-472a-bb80-fae2c99f44f4
161,2025-03-11T10:39:18.080Z,2025-03-11T13:38:15.402+03:00,2025-03-11T13:39:17.021+03:00,2025-03-11,collect:DqfLbMpuW1UOfu4v,,,audrey,2025-01-01,Mtwara|d7065a46-0e02-44bb-8dce-0ef3e7a9105c,Mtwara District Council|d3fa5ece-e5b7-4685-a92e-31ba2c8d9033,Nanguruwe Health Center|231a584d-2e17-472a-bb80-fae2c99f44f4,,Jan (1/2025),44,69,37,,uuid:6871f79e-a6a1-4559-b4d1-08f738b2e5cc,uuid:6871f79e-a6a1-4559-b4d1-08f738b2e5cc,47,Human Health Workers,0,0,,,collect:YQ2BHhJEnduLmLTI,0,2025-03-03-malamute,Mtwara,d7065a46-0e02-44bb-8dce-0ef3e7a9105c,Mtwara District Council,d3fa5ece-e5b7-4685-a92e-31ba2c8d9033,Doberman Health Center,231a584d-2e17-472a-bb80-fae2c99f44f4
162,2025-03-11T10:13:12.323Z,2025-03-11T13:11:21.415+03:00,2025-03-11T13:12:52.407+03:00,2025-03-11,collect:I6M1ucHOvZtWo72s,,,audrey,2025-02-01,Lindi|322f9ce5-a582-469e-b188-4cc5b37837e0,Lindi Municipal Council|e62839a6-22a4-47ce-85ac-d000ef4cc385,Sokoine Hospital|64d2c724-a508-4284-af3f-26275897225d,,Feb (2/2025),2,49,23,,uuid:04df1c2e-4d0f-4934-8849-b39ccd687e15,uuid:04df1c2e-4d0f-4934-8849-b39ccd687e15,47,Human Health Workers,0,0,,,collect:r3vFfJEfs4gJ1jhS,0,2025-03-03-malamute,Lindi,322f9ce5-a582-469e-b188-4cc5b37837e0,Lindi Municipal Council,e62839a6-22a4-47ce-85ac-d000ef4cc385,Pug Health Center,64d2c724-a508-4284-af3f-26275897225d
163,2025-03-11T10:09:57.686Z,2025-03-11T13:02:07.603+03:00,2025-03-11T13:09:01.213+03:00,2025-03-11,collect:OMbnOHIKFbD0bSTg,,,audrey,2025-01-01,Lindi|322f9ce5-a582-469e-b188-4cc5b37837e0,Lindi Municipal Council|e62839a6-22a4-47ce-85ac-d000ef4cc385,Sokoine Hospital|64d2c724-a508-4284-af3f-26275897225d,,Jan (1/2025),19,9,108,,uuid:bf7c9e0b-6d53-4486-8ef4-fe559e54d53b,uuid:bf7c9e0b-6d53-4486-8ef4-fe559e54d53b,47,Human Health Workers,0,0,,,collect:2FgxV0UUjzJWmGNq,0,2025-03-03-malamute,Lindi,322f9ce5-a582-469e-b188-4cc5b37837e0,Lindi Municipal Council,e62839a6-22a4-47ce-85ac-d000ef4cc385,Dalmatian Health Center,64d2c724-a508-4284-af3f-26275897225d
164,2025-03-11T08:23:03.683Z,2025-03-11T09:48:29.667+03:00,2025-03-11T11:20:38.297+03:00,2025-03-11,collect:xMIcCAH7W7kpiC0g,,,audrey,2025-02-01,Mara|1b9d682f-2892-4dfe-a004-91ff2a3eb633,Musoma Municipal Council|49ae3d10-712f-4b30-8bbd-ab38a4864166,Nyasho Health Center|d1580651-e03e-4cf9-95a3-b4fdf867958b,,Feb (2/2025),44,91,194,,uuid:32c496af-89a4-477e-a12d-4a0ccfa7f59f,uuid:32c496af-89a4-477e-a12d-4a0ccfa7f59f,47,Human Health Workers,0,0,,,collect:QpMhEZBn21qx6Jm0,0,2025-03-03-malamute,Mara,1b9d682f-2892-4dfe-a004-91ff2a3eb633,Musoma Municipal Council,49ae3d10-712f-4b30-8bbd-ab38a4864166,Schnauzer Health Center,d1580651-e03e-4cf9-95a3-b4fdf867958b
165,2025-03-11T07:09:28.827Z,2025-03-11T10:06:46.771+03:00,2025-03-11T10:09:13.953+03:00,2025-03-11,collect:uZR981o1sXtOYfY5,,,audrey,2025-02-01,Lindi|322f9ce5-a582-469e-b188-4cc5b37837e0,Kilwa District Council|f3fc5c7d-253f-4a8f-b061-3e94eaf12fa2,Nanjirinji Health Center|76d3b023-d847-4b77-809c-e983b3a7d731,,Feb (2/2025),41,28,203,,uuid:75d95342-0bf2-47d7-b707-88375c57d19c,uuid:75d95342-0bf2-47d7-b707-88375c57d19c,47,Human Health Workers,0,0,,,collect:BRRLjHfmYzl7V3CN,0,2025-03-03-malamute,Lindi,322f9ce5-a582-469e-b188-4cc5b37837e0,Kilwa District Council,f3fc5c7d-253f-4a8f-b061-3e94eaf12fa2,Doberman Health Center,76d3b023-d847-4b77-809c-e983b3a7d731
166,2025-03-11T07:06:20.734Z,2025-03-11T09:57:09.976+03:00,2025-03-11T10:05:15.610+03:00,2025-03-11,collect:n73bM0unmPDymx74,,,audrey,2025-01-01,Lindi|322f9ce5-a582-469e-b188-4cc5b37837e0,Kilwa District Council|f3fc5c7d-253f-4a8f-b061-3e94eaf12fa2,Nanjirinji Health Center|76d3b023-d847-4b77-809c-e983b3a7d731,,Jan (1/2025),2,67,164,,uuid:80cb1460-5a47-456f-8b25-76f88fc06c77,uuid:80cb1460-5a47-456f-8b25-76f88fc06c77,47,Human Health Workers,0,0,,,collect:k3GRKhOh9qqu1UMw,0,2025-03-03-malamute,Lindi,322f9ce5-a582-469e-b188-4cc5b37837e0,Kilwa District Council,f3fc5c7d-253f-4a8f-b061-3e94eaf12fa2,Basset Hound Health Center,76d3b023-d847-4b77-809c-e983b3a7d731
